,ID MUNICIPIO,LATITUD,LONGITUD
773,52720,1.045287475,-77.71810954
774,52786,1.591661392,-77.32525316
775,52788,1.064078111,-77.35063491
776,52835,1.574550638,-78.61540963
777,52838,1.134440523,-77.63073238
778,52885,1.125547916,-77.42467569
779,54001,8.112041811,-72.48862641
780,54003,8.019834481,-73.15850485
781,54051,7.586048164,-72.91705315
782,54099,7.608509339,-72.65951909
783,54109,8.079802239,-72.92919926
784,54125,7.270560088,-72.65212153
785,54128,7.684188896,-73.12939481
786,54172,7.583353136,-72.58390978
787,54174,7.05161677,-72.52544746
788,54206,8.873159895,-73.20007769
789,54223,7.502182366,-72.79703447
790,54239,7.746993206,-72.67208072
791,54245,8.867990035,-73.34585922
792,54250,8.678263671,-73.0317597
793,54261,8.081200092,-72.63152118
794,54313,7.906522991,-72.80705582
795,54344,8.361831987,-73.0782633
796,54347,7.493955781,-72.49269998
797,54377,7.218372474,-72.48281514
798,54385,7.695233593,-73.36139672
799,54398,8.256757875,-73.18789327
800,54405,7.742291094,-72.52680784
801,54418,7.963712759,-72.8467029
802,54480,7.31694997,-72.76834584
803,54498,8.206637527,-73.33765033
804,54518,7.379057623,-72.67590348
805,54520,7.48287886,-72.63515401
806,54553,8.329138642,-72.41119066
807,54599,7.595355974,-72.50756622
808,54660,7.772747824,-72.86769959
809,54670,8.414441404,-73.2176038
810,54673,7.847872195,-72.60971203
811,54680,7.889234454,-72.7182541
812,54720,8.215080767,-72.79580961
813,54743,7.180991879,-72.78617884
814,54800,8.760013794,-73.15714097
815,54810,8.713507237,-72.79925855
816,54820,7.225864961,-72.30593418
817,54871,7.936293173,-72.98759418
818,54874,7.718635863,-72.48361176
819,63001,4.499501128,-75.72489985
820,63111,4.366632382,-75.74403734
821,63130,4.467879428,-75.65674719
822,63190,4.604845344,-75.66688449
823,63212,4.395975176,-75.65132308
824,63272,4.669325347,-75.67146941
825,63302,4.180107773,-75.76056695
826,63401,4.426884849,-75.81927335
827,63470,4.521890945,-75.81806594
828,63548,4.30397934,-75.68330417
829,63594,4.610273497,-75.79205087
830,63690,4.611314654,-75.53092112
831,66001,4.803662773,-75.79579093
832,66045,5.139635357,-75.95353871
833,66075,4.918349676,-75.94275386
834,66088,5.200398696,-75.86793893
835,66170,4.842021144,-75.66993655
836,66318,5.320295966,-75.80436659
837,66383,4.988127679,-76.00822678
838,66400,4.904704187,-75.85208162
839,66440,4.942936185,-75.7532139
840,66456,5.414078141,-75.96135387
841,66572,5.286295408,-76.07359421
842,66594,5.323906864,-75.71339683
843,66682,4.833789828,-75.54950174
844,66687,5.076100313,-76.02286946
845,68001,7.155833544,-73.11156997
846,68013,6.182208476,-73.53038541
847,68020,5.788190519,-73.79236929
848,68051,6.716766585,-73.01162697
849,68077,5.955617327,-73.62345229
850,68079,6.647062543,-73.21518466
851,68081,7.054074558,-73.78211646
852,68092,7.033255886,-73.37872388
853,68101,6.181715586,-73.92065703
854,68121,6.562543673,-73.25034892
855,68132,7.331565443,-72.95131825
856,68147,6.520200095,-72.67435203
857,68152,6.659675274,-72.56968434
858,68160,6.752465533,-72.92924629
859,68162,6.903923173,-72.64536324
860,68167,6.35099819,-73.06101382
861,68169,7.282973001,-72.97829057
862,68176,6.361627641,-73.40172144
863,68179,6.067944658,-73.63239132
864,68190,6.40972961,-74.17030427
865,68207,6.76062337,-72.61815735
866,68209,6.342314443,-73.25014013
867,68211,6.303116611,-73.50211527
868,68217,6.234735779,-72.98176803
869,68229,6.608966483,-73.05897888
870,68235,6.664260002,-73.56475288
871,68245,6.236115743,-73.4977605
872,68250,6.123389691,-74.00040397
873,68255,7.524284721,-73.18158192
874,68264,6.079061224,-73.06206665
875,68266,6.65824115,-72.68027939
876,68271,5.801106291,-73.95524931
877,68276,7.079704598,-73.0679925
878,68296,6.671810994,-73.32467124
879,68298,5.924383558,-73.31939934
880,68307,6.976734127,-73.205267
881,68318,6.9434341,-72.82369873
882,68320,6.233278248,-73.40977445
883,68322,6.319299865,-73.33115275
884,68324,5.944894844,-73.72173671
885,68327,6.04656148,-73.57847854
886,68344,6.559878299,-73.36178841
887,68368,5.872705896,-73.78997419
888,68370,6.710814846,-73.1211236
889,68377,5.895724341,-74.04676575
890,68385,6.385234814,-73.78760899
891,68397,6.21737437,-73.62977195
892,68406,7.204060063,-73.29138097
893,68418,6.812162934,-73.10785086
894,68425,6.513745303,-72.58536492
895,68432,6.720222349,-72.73841091
896,68444,7.348778319,-73.05438997
897,68464,6.492532315,-72.95834772
898,68468,6.643290559,-72.81916274
899,68498,6.355368858,-73.12211833
900,68500,6.225596216,-73.27961515
901,68502,6.335194548,-72.81205838
902,68522,6.525876964,-73.28247337
903,68524,6.391750107,-73.28273174
904,68533,6.416631131,-73.17148232
905,68547,6.97082104,-73.01481196
906,68549,6.513892626,-73.17570986
907,68572,5.831129906,-73.67841815
908,68573,6.685278856,-73.95761256
909,68575,7.398198257,-73.8354696
910,68615,7.474226085,-73.37246417
911,68655,7.4065422,-73.57131807
912,68669,6.796483063,-72.81613202
913,68673,6.076525355,-73.55295302
914,68679,6.550778765,-73.11887911
915,68682,6.459879823,-72.85471883
916,68684,6.629400185,-72.73976423
917,68686,6.568121541,-72.64322497
918,68689,6.894292346,-73.53900334
919,68705,6.988084711,-72.89608933
920,68720,6.40890734,-73.58206609
921,68745,6.494231551,-73.45910992
922,68755,6.462088241,-73.24436001
923,68770,6.101499739,-73.36225795
924,68773,5.983203734,-73.95936235
925,68780,7.475402063,-72.98779966
926,68820,7.170891099,-72.93970443
927,68855,6.434578919,-73.10997171
928,68861,6.00741043,-73.69057256
929,68867,7.322219563,-72.88156901
930,68872,6.685867326,-73.16396916
931,68895,6.813725566,-73.30975044
932,70001,9.316673928,-75.43174967
933,70110,9.314972282,-74.98014057
934,70124,8.792311599,-75.13191063
935,70204,9.494043427,-75.34528693
936,70215,9.160624283,-75.23858178
937,70221,9.394449802,-75.6574915
938,70230,9.569584598,-75.32420908
939,70233,9.036231591,-75.14575038
940,70235,9.135169096,-74.98134706
941,70265,8.337828523,-74.68734926
942,70400,8.811997799,-75.28322212
943,70418,9.422380117,-75.21302191
944,70429,8.546148134,-74.71037883
945,70473,9.392496685,-75.32718744
946,70508,9.549655271,-75.18855916
947,70523,9.334940293,-75.56199027
948,70670,9.165188649,-75.36027422
949,70678,8.835634919,-74.96469398
950,70702,9.292019071,-75.21363579
951,70708,8.589220102,-75.17249955
952,70713,9.814599536,-75.50522919
953,70717,9.396835638,-75.03741815
954,70742,9.256299047,-75.09397089
955,70771,8.814333477,-74.74753131
956,70820,9.533810567,-75.53543469
957,70823,9.490297716,-75.44451115
958,73001,4.451921427,-75.252591
959,73024,3.390015064,-74.94078233
960,73026,4.582625784,-74.98630686
961,73030,4.803365246,-74.80998676
962,73043,4.623390454,-75.20165423
963,73055,5.006758956,-74.84750095
964,73067,3.37749064,-75.61373257
965,73124,4.406971283,-75.49745918
966,73148,4.123416795,-74.74700246
967,73152,5.007003948,-75.19457703
968,73168,3.743693084,-75.58986634
969,73200,4.315603867,-74.91470256
970,73217,3.775490271,-75.14720213
971,73226,3.98252395,-74.68936908
972,73236,3.597863274,-74.80256674
973,73268,4.166476969,-74.89352941
974,73270,5.079256598,-74.95703372
975,73275,4.242813257,-74.83708638
976,73283,5.186694812,-75.05228995
977,73319,4.076501341,-74.97657287
978,73347,5.068553783,-75.24322959
979,73349,5.179416561,-74.78303094
980,73352,4.133276369,-74.53964257
981,73408,4.866034592,-74.92337178
982,73411,4.877936755,-75.04763076
983,73443,5.235322593,-74.90668089
984,73449,4.193215498,-74.60517497
985,73461,4.826734468,-75.21993987
986,73483,3.540518203,-75.12200999
987,73504,3.937793962,-75.27824314
988,73520,5.094035737,-75.0184505
989,73547,4.433764446,-74.99879938
990,73555,3.09897343,-75.81684413
991,73563,3.729166649,-74.87247706
992,73585,3.854281614,-74.87451155
993,73616,3.468077548,-75.85481103
994,73622,4.097861181,-75.59428027
995,73624,4.216730954,-75.34758364
996,73671,3.912542787,-75.01859762
997,73675,3.926088268,-75.50991004
998,73678,4.057271684,-75.16320806
999,73686,4.740827622,-75.20069946
1000,73770,3.969210629,-74.84448738
1001,73854,4.182125647,-75.17148237
1002,73861,4.70988172,-74.92089886
1003,73870,4.965753461,-75.15592969
1004,73873,3.854384097,-74.61896623
1005,76001,3.399043723,-76.57649259
1006,76020,4.6788971,-75.78297932
1007,76036,4.153314228,-76.16063341
1008,76041,4.795927292,-76.02963049
1009,76054,4.704287864,-76.14164999
1010,76100,4.393118861,-76.34982039
1011,76109,3.493340766,-77.11872832
1012,76111,3.819854318,-75.98312419
1013,76113,4.196852991,-76.0896103
1014,76122,4.308997973,-75.83672567
1015,76126,3.923271619,-76.64260484
1016,76130,3.382091564,-76.38317663
1017,76147,4.70684716,-75.91790846
1018,76233,3.649822218,-76.72039347
1019,76243,4.917562873,-76.06601001
1020,76246,4.756063701,-76.21502826
1021,76248,3.656072873,-76.30841784
1022,76250,4.539979729,-76.28762701
1023,76275,3.304104295,-76.16477307
1024,76306,3.74410441,-76.19082004
1025,76318,3.759414991,-76.34518277
1026,76364,3.213892389,-76.62760418
1027,76377,3.694303106,-76.58989905
1028,76400,4.537937391,-76.10328983
1029,76403,4.483511142,-75.96677303
1030,76497,4.597588666,-75.9491997
1031,76520,3.558392876,-76.22779972
1032,76563,3.42063665,-76.17841841
1033,76606,3.806494973,-76.53489853
1034,76616,4.109500298,-76.37105443
1035,76622,4.443571848,-76.16824249
1036,76670,3.98143244,-76.20836168
1037,76736,4.193411919,-75.88818163
1038,76823,4.638421279,-76.08106176
1039,76828,4.233268116,-76.34292699
1040,76834,4.02840797,-76.03250379
1041,76845,4.707718947,-75.77835903
1042,76863,4.644242641,-76.25924483
1043,76869,3.74365889,-76.47064718
1044,76890,3.904130354,-76.39080435
1045,76892,3.595913669,-76.5109879
1046,76895,4.35359875,-76.05065336
1047,81001,6.796280825,-70.50921153
1048,81065,6.799338394,-71.29827429
1049,81220,6.39654349,-70.07381197
1050,81300,6.750907234,-71.79124241
1051,81591,6.411761829,-70.96678964
1052,81736,6.906941714,-71.85070757
1053,81794,6.390650479,-71.79178647
1054,85001,5.242744761,-72.25802857
1055,85010,5.126121886,-72.54821017
1056,85015,5.228453404,-72.86496804
1057,85125,6.03948032,-71.52445752
1058,85136,6.178282373,-72.34693377
1059,85139,4.675769488,-72.21280273
1060,85162,4.841308642,-72.8473434
1061,85225,5.529181235,-72.09251937
1062,85230,4.915139133,-71.59873966
1063,85250,5.779915281,-70.86947037
1064,85263,5.663194953,-71.92580806
1065,85279,5.263068507,-72.77081831
1066,85300,4.81119011,-72.99580655
1067,85315,6.049906435,-72.21076163
1068,85325,5.274955665,-71.81749276
1069,85400,5.878927424,-72.20067822
1070,85410,4.697463691,-72.62922436
1071,85430,5.354527091,-71.25479519
1072,85440,4.528307719,-72.82314281
1073,86001,1.26070915,-76.66584349
1074,86219,1.204815876,-76.97376805
1075,86320,0.673756323,-76.94313923
1076,86568,0.433884539,-76.52158203
1077,86569,0.70416861,-76.49864415
1078,86571,0.746432215,-75.88022979
1079,86573,0.05947197,-75.06479327
1080,86749,1.228746922,-76.91307585
1081,86755,1.136071096,-76.84726661
1082,86757,0.272449048,-76.84510459
1083,86760,1.036021482,-76.97751684
1084,86865,0.42012589,-76.77067026
1085,86885,0.911149515,-76.74495447
1086,88001,12.54311512,-81.71762382
1087,88564,13.3511096,-81.37388549
1088,91001,-3.530058784,-70.04513691
1089,91263,-1.997234795,-72.72361566
1090,91405,-1.509799605,-72.44442966
1091,91407,-1.550256503,-69.94602815
1092,91430,-0.125016381,-71.10487805
1093,91460,-0.687037553,-71.1855046
1094,91530,-0.952145073,-73.75722748
1095,91536,-1.91085406,-71.1484049
1096,91540,-3.631323222,-70.47199039
1097,91669,-1.101032624,-71.93893358
1098,91798,-2.451794264,-70.00651535
1099,94001,3.516363079,-68.00834728
1100,94343,3.140558454,-69.69713423
1101,94883,2.312179782,-67.52060569
1102,94884,2.582829542,-68.25799033
1103,94885,1.404540273,-67.001518
1104,94886,3.38616245,-67.58507998
1105,94887,1.981055294,-69.11440036
1106,94888,2.421444806,-69.84001585
1107,95001,2.484286091,-71.91916993
1108,95015,1.613634284,-73.0342639
1109,95025,2.143447362,-72.24364869
1110,95200,1.363974932,-72.01810951
1111,97001,1.06148231,-70.46688401
1112,97161,1.052762314,-71.33093035
1113,97511,-0.00834364,-70.5433061
1114,97666,-0.719822209,-69.90776202
1115,97777,1.569312273,-70.91166315
1116,97889,0.833312241,-69.61867754
1117,99001,5.836529669,-68.14122234
1118,99524,5.517593607,-69.62044054
1119,99624,4.968581012,-70.65997097
1120,99773,4.262454746,-69.52140484
